Country,Sub-national region,latitude,longitude,ISO country code,World region,MPI_Country,MPI_Region,PercPoverty,DepvrIntensity,location_type,latlngImputed,useforspatial,popDensity,precipitation,TimeToCity,AvgNightLight,LandClassification,Elevation,Temperature,Evaporation,Modis_LAI,Modis_EVI,soil_orgc,soil_phaq,soil_clay,soil_silt,soil_sand,Conflicts_total,Conflicts_totalDeaths,Conflicts_totalDeathsCivilians
Philippines,Davao Peninsula,6.9581401,126.2176555,PHL,East Asia and the Pacific,0.052,0.066,13.4,49.3,GEOMETRIC_CENTER,0,1,107.5,1620.5,318,10,14,27,27,12020,13,3804,,,,,,3,9,1
Philippines,Eastern Visayas,12.2445533,125.0388164,PHL,East Asia and the Pacific,0.052,0.054,11.6,46.5,APPROXIMATE,0,1,117.178329467773,2617,739,0,40,69,24,14924,39,5360,,,,,,6,9,0
Philippines,Ilocos Region,16.0832144,120.6199895,PHL,East Asia and the Pacific,0.052,0.027,6,44.7,APPROXIMATE,0,1,797.933349609375,1769,65,4,14,58,35,8517,6,2625,,,,,,0,0,0
Philippines,Mimaropa,9.8432065,118.7364783,PHL,East Asia and the Pacific,0.052,0.091,17.1,53.4,APPROXIMATE,0,1,104.333335876465,1574,13,3,20,19,25,15687,44,4456,,,,,,0,0,0
Philippines,National Capital Region,14.6090537,121.0222565,PHL,East Asia and the Pacific,0.052,0.026,6.9,38.2,APPROXIMATE,0,1,12205.2998046875,1806,3,63,11,10,36,5708,2,1652,,,,,,1,1,0
Philippines,Northern Mindanao,8.0201635,124.6856509,PHL,East Asia and the Pacific,0.052,0.093,18,51.6,APPROXIMATE,0,1,64.5,2501,131,0,14,1223,23,14980,16,5460,,,,,,0,0,0
Philippines,Soccsksargen,6.2706918,124.6856509,PHL,East Asia and the Pacific,0.052,0.09,17,52.7,APPROXIMATE,0,1,210.533325195313,1684,107,0,40,716,25,11908,10,5198,,,,,,2,3,1
Philippines,Western Visayas,11.0049836,122.5372741,PHL,East Asia and the Pacific,0.052,0.055,11.4,48.6,APPROXIMATE,0,1,195.565002441406,1774.5,289,0,20,68,26,11100,12,5205,,,,,,0,0,0
Philippines,Zamboanga Peninsula,8.154077,123.258793,PHL,East Asia and the Pacific,0.052,0.075,15.6,48.3,APPROXIMATE,0,1,170.33332824707,2324,252,0,30,379,26,10977,11,4773,,,,,,0,0,0
Rwanda,East,-1.9174872,30.4357631,RWA,Sub-Saharan Africa,0.259,0.292,59.6,48.9,APPROXIMATE,0,1,407.220001220703,701.5,49,0,30,1480,26,9002,17,4206,19.33,5.47333333333333,39.3766666666667,19.5766666666667,41.18,0,0,0
Rwanda,Kigali City,-1.9705786,30.1044288,RWA,Sub-Saharan Africa,0.259,0.118,26.3,44.8,APPROXIMATE,0,1,744.099975585938,718.5,9,26,190,1469,31,,,2273,58.3344217687075,4.85670068027211,43.0809920634921,20.659126984127,36.2043253968254,2,3,0
Rwanda,North,-1.656166,29.8815203,RWA,Sub-Saharan Africa,0.259,0.243,51.9,46.8,APPROXIMATE,0,1,501.350006103516,866.5,45,0,30,1792,23,6121,8,4214,,,,,,0,0,0
Rwanda,South,-1.940278,29.873888,RWA,Sub-Saharan Africa,0.259,0.295,59.9,49.3,APPROXIMATE,0,1,514.683349609375,821,273,0,30,1634,25,8243,16,3977,,,,,,0,0,0
Rwanda,West,-2.0785049,29.3288299,RWA,Sub-Saharan Africa,0.259,0.266,56,47.4,APPROXIMATE,1,1,461.214996337891,895,86,0,60,1533,23,10703,19,3838,12.9428571428571,4.43303571428571,31.0482142857143,14.3732142857143,54.4660714285714,1,4,0
Sao Tome and Principe,Região Autonoma de Principe,1.6139012,7.4057024,STP,Sub-Saharan Africa,0.081,0.092,22.3,41.5,APPROXIMATE,0,1,61,1807,433,0,40,167,23,14063,28,5019,,,,,,0,0,0
Sao Tome and Principe,Região Centro Este,,,STP,Sub-Saharan Africa,0.081,0.059,14.3,41.3,,0,0,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,Região Norte Oeste,-12.9086972,-38.4434722,STP,Sub-Saharan Africa,0.081,0.132,29.7,44.3,ROOFTOP,0,1,3544.83325195313,1036,4,63,190,88,29,,,2830,,,,,,0,0,0
Sao Tome and Principe,Região Sul Este,,,STP,Sub-Saharan Africa,0.081,0.117,28.2,41.4,,0,0,,,,,,,,,,,,,,,,,,
Senegal,Center,14.72001,-17.465533,SEN,Sub-Saharan Africa,0.296,0.408,72.3,56.4,GEOMETRIC_CENTER,0,1,10685.908203125,431,4,63,190,37,31,,,1114,,,,,,0,0,0
Senegal,North,14.497401,-14.452362,SEN,Sub-Saharan Africa,0.296,0.363,63.6,57,APPROXIMATE,0,1,14.3333330154419,671.5,239,0,130,50,38,2694,4,2226,,,,,,0,0,0
Senegal,Ouest,14.497401,-14.452362,SEN,Sub-Saharan Africa,0.296,0.132,29.6,44.7,APPROXIMATE,0,1,14.3333330154419,671.5,239,0,130,50,38,2694,4,2226,,,,,,0,0,0
Senegal,South,14.497401,-14.452362,SEN,Sub-Saharan Africa,0.296,0.409,70.7,57.9,APPROXIMATE,0,1,14.3333330154419,671.5,239,0,130,50,38,2694,4,2226,,,,,,0,0,0
Sierra Leone,Bo,7.9551791,-11.7409946,SLE,Sub-Saharan Africa,0.464,0.449,80.1,56.1,APPROXIMATE,0,1,469.630004882813,2323.5,4,7,120,96,30,,,3027,,,,,,0,0,0
Sierra Leone,Bombali,9.2475837,-12.1632718,SLE,Sub-Saharan Africa,0.464,0.423,78.7,53.8,APPROXIMATE,0,1,46.7766647338867,2415,213,0,40,119,27,11577,14,4108,7.93333333333333,4.7,25,13.6666666666667,61.3333333333333,0,0,0
Sierra Leone,Bonthe,7.5257028,-12.5039922,SLE,Sub-Saharan Africa,0.464,0.478,85.8,55.7,APPROXIMATE,0,1,26.3333339691162,2924,360,0,40,6,26,10272,5,2829,,,,,,0,0,0
Sierra Leone,Kailahun,14.497401,-14.452362,SLE,Sub-Saharan Africa,0.464,0.537,89.1,60.3,APPROXIMATE,0,1,14.3333330154419,671.5,239,0,130,50,38,2694,4,2226,,,,,,0,0,0
Sierra Leone,Kambia,9.1261664,-12.9176518,SLE,Sub-Saharan Africa,0.464,0.58,94.3,61.5,APPROXIMATE,0,1,151.016662597656,2679,173,0,210,14,27,10300,11,3398,,,,,,0,0,0
Sierra Leone,Kenema,7.8632147,-11.1957172,SLE,Sub-Saharan Africa,0.464,0.477,84.5,56.5,APPROXIMATE,0,1,339.516662597656,2343,3,4,110,163,28,11037,10,3345,,,,,,0,0,0
Sierra Leone,Koinadugu,9.5308619,-11.5248055,SLE,Sub-Saharan Africa,0.464,0.601,93.9,64.1,APPROXIMATE,0,1,80.4449996948242,2016.5,208,0,60,407,25,11638,15,4090,,,,,,0,0,0
Sierra Leone,Kono,8.7663285,-10.8903099,SLE,Sub-Saharan Africa,0.464,0.511,88.5,57.7,APPROXIMATE,0,1,195.441665649414,2296.5,65,0,30,440,26,13346,37,4693,,,,,,0,0,0
Sierra Leone,Moyamba,8.1620514,-12.4351923,SLE,Sub-Saharan Africa,0.464,0.569,94.6,60.2,APPROXIMATE,0,1,44,2378,134,0,40,62,27,11625,12,3619,,,,,,0,0,0
Sierra Leone,Port Loko,8.7686886,-12.7853522,SLE,Sub-Saharan Africa,0.464,0.522,89.9,58,APPROXIMATE,0,1,84,2498.5,121,1,60,45,28,,,2903,,,,,,0,0,0
Sierra Leone,Pujehun,7.3723295,-11.6157773,SLE,Sub-Saharan Africa,0.464,0.537,91.5,58.7,APPROXIMATE,0,1,53.0833320617676,2689,171,0,30,58,25,13286,31,4790,,,,,,0,0,0
Sierra Leone,Tonkolili,8.7389416,-11.7979613,SLE,Sub-Saharan Africa,0.464,0.541,88.9,60.9,APPROXIMATE,0,1,42.5,2598.5,233,0,40,429,25,12952,30,4568,,,,,,0,0,0
Sierra Leone,Western Rural,7.3723295,-11.6157773,SLE,Sub-Saharan Africa,0.464,0.319,67.7,47.1,APPROXIMATE,0,1,53.0833320617676,2689,171,0,30,58,25,13286,31,4790,,,,,,0,0,0
Sierra Leone,Western Urban,8.4545561,-13.2432632,SLE,Sub-Saharan Africa,0.464,0.191,41.5,46.1,APPROXIMATE,0,1,1497.63000488281,2882,8,13,40,260,29,,,2878,,,,,,0,0,0
South Sudan,Central Equatoria,4.6144063,31.2626366,SSD,Sub-Saharan Africa,0.557,0.391,75.6,51.7,APPROXIMATE,0,1,6.16666650772095,1156,266,0,60,615,32,5112,14,3025,,,,,,0,0,0
South Sudan,Eastern Equatoria,5.0692995,33.438353,SSD,Sub-Saharan Africa,0.557,0.561,92.5,60.7,APPROXIMATE,0,1,5.83333349227905,715,550,0,110,533,38,3266,8,2185,,,,,,0,0,0
South Sudan,Jonglei and Unity,,,SSD,Sub-Saharan Africa,0.557,0.628,97.5,64.4,,0,0,,,,,,,,,,,,,,,,,,
South Sudan,Lakes,8.6452399,25.2837585,SSD,Sub-Saharan Africa,0.557,0.605,96.9,62.5,APPROXIMATE,0,1,0.5,1308.5,819,0,130,622,32,4098,13,3083,,,,,,0,0,0
South Sudan,Northern Bahr el Ghazal,8.5360449,26.7967849,SSD,Sub-Saharan Africa,0.557,0.652,97.4,66.9,APPROXIMATE,0,1,6.16666650772095,1301,155,0,130,499,33,3751,15,2966,,,,,,0,0,0
South Sudan,Upper Nile,9.8894202,32.7181375,SSD,Sub-Saharan Africa,0.557,0.503,86.3,58.3,APPROXIMATE,0,1,6.5,801,1394,0,110,396,38,3817,9,2300,,,,,,11,56,33
South Sudan,Warap,8.2209308,28.8596804,SSD,Sub-Saharan Africa,0.557,0.661,98.7,67,APPROXIMATE,0,1,16.5,1175,309,0,20,401,35,2058,9,2219,,,,,,0,0,0
South Sudan,Western Bahr el Ghazal,8.6452399,25.2837585,SSD,Sub-Saharan Africa,0.557,0.491,84.9,57.9,APPROXIMATE,0,1,0.5,1308.5,819,0,130,622,32,4098,13,3083,,,,,,0,0,0
South Sudan,Western Equatoria,5.3471799,28.299435,SSD,Sub-Saharan Africa,0.557,0.456,85.2,53.5,APPROXIMATE,0,1,6.66666650772095,1535.5,456,0,60,643,29,5150,20,3802,,,,,,0,0,0
Sudan,Blue Nile,11.5860078,34.1531947,SDN,Arab States,0.287,0.382,71.8,53.2,APPROXIMATE,0,1,15.1666669845581,879.5,45,0,130,550,42,2898,6,1932,,,,,,10,121,20
Sudan,Central Darfor,,,SDN,Arab States,0.287,0.501,84.7,59.2,,0,0,,,,,,,,,,,,,,,,,,
Sudan,East Darfor,14.3782747,24.9042208,SDN,Arab States,0.287,0.481,81.2,59.3,APPROXIMATE,0,1,1.66666662693024,211.5,294,0,140,1151,37,508,2,1069,,,,,,0,0,0
Sudan,Gadarif,14.3782747,24.9042208,SDN,Arab States,0.287,0.404,72.4,55.8,APPROXIMATE,0,1,1.66666662693024,211.5,294,0,140,1151,37,508,2,1069,,,,,,0,0,0
Sudan,Gezira,14.8859611,33.438353,SDN,Arab States,0.287,0.165,34.7,47.7,APPROXIMATE,0,1,47.5,331,43,1,150,406,44,619,2,933,,,,,,0,0,0
Sudan,Kassala,15.4581332,36.4039629,SDN,Arab States,0.287,0.362,66.1,54.8,APPROXIMATE,0,1,35,336.5,3,48,190,506,41,,,1330,,,,,,0,0,0
Sudan,Khartoum,15.5006544,32.5598994,SDN,Arab States,0.287,0.077,17.6,43.6,APPROXIMATE,0,1,1547.21166992188,185.5,11,43,150,384,41,287,2,815,2.61334325396825,8.29185515873016,30.5743551587302,17.9196924603175,51.5059523809524,4,5,5
Sudan,North Darfor,15.7661969,24.9042208,SDN,Arab States,0.287,0.447,83.2,53.7,APPROXIMATE,0,1,1.66666662693024,114.5,843,0,200,876,35,,,929,,,,,,0,0,0
Sudan,North Kordofan,13.8306441,29.4179324,SDN,Arab States,0.287,0.328,62.4,52.5,APPROXIMATE,0,1,12.3333330154419,302.5,153,0,110,584,40,436,3,1471,,,,,,0,0,0
Sudan,Northern,18.4448963,30.1589303,SDN,Arab States,0.287,0.047,11.6,40.6,APPROXIMATE,0,1,2.83333325386047,13.5,460,0,200,248,39,,,689,,,,,,0,0,0
Sudan,Red Sea,19.4556063,35.2148469,SDN,Arab States,0.287,0.223,44.2,50.4,APPROXIMATE,0,1,1,40,556,0,200,460,43,,,641,,,,,,0,0,0
Sudan,River Nile,17.1142529,33.7964613,SDN,Arab States,0.287,0.092,19.2,48,APPROXIMATE,0,1,12.5,93,137,0,200,384,44,,,489,,,,,,0,0,0
Sudan,Sinnar,13.0317108,33.9750018,SDN,Arab States,0.287,0.277,52.2,53.2,APPROXIMATE,0,1,9.95666694641113,657.5,19,0,30,435,37,1707,5,1692,,,,,,0,0,0
Sudan,South Darfor,11.6488639,24.9042208,SDN,Arab States,0.287,0.42,75.8,55.4,APPROXIMATE,0,1,32.6666679382324,670,552,0,14,576,37,1519,4,1986,,,,,,0,0,0
Sudan,South Kordofan,11.1990192,29.4179324,SDN,Arab States,0.287,0.422,72.8,57.9,APPROXIMATE,0,1,7.66666650772095,859.5,65,0,130,517,38,,,2510,7.25,6.8,46.25,24,29.75,0,0,0
Sudan,West Darfor,12.8463561,23.0011989,SDN,Arab States,0.287,0.458,78.6,58.3,APPROXIMATE,0,1,26.6666660308838,709.5,153,0,30,829,37,2051,5,1942,,,,,,16,192,28
Sudan,West Kordofan,13.083333,30.35,SDN,Arab States,0.287,0.468,80.6,58.1,APPROXIMATE,0,1,41.4500007629395,412.5,71,0,110,587,39,682,3,1484,,,,,,3,3,3
Sudan,White Nile,13.2403881,32.5372741,SDN,Arab States,0.287,0.267,51.7,51.6,APPROXIMATE,0,1,49.8333320617676,387,41,0,150,385,40,758,3,1578,,,,,,0,0,0
Suriname,Brokopondo,4.7524091,-55.0272904,SUR,Latin America and Caribbean,0.024,0.057,14.5,39.2,APPROXIMATE,0,1,1,1755.5,199,0,210,43,24,,,-2,,,,,,0,0,0
Suriname,Commewijne,5.740211,-54.8731219,SUR,Latin America and Caribbean,0.024,0.008,2.3,35.3,APPROXIMATE,0,1,8,1664.5,275,0,40,11,25,16032,45,5626,,,,,,0,0,0
Suriname,Coronie,5.6943271,-56.2929381,SUR,Latin America and Caribbean,0.024,0.006,1.7,33.3,APPROXIMATE,0,1,0,1358.5,1307,0,160,11,26,15508,38,4641,,,,,,0,0,0
Suriname,Marowijne,5.6268128,-54.2593118,SUR,Latin America and Caribbean,0.024,0.026,6.7,39.3,APPROXIMATE,0,1,1.83333337306976,1683,382,1,40,16,25,15787,41,5088,,,,,,0,0,0
Suriname,Nickerie,5.5855469,-56.8311117,SUR,Latin America and Caribbean,0.024,0.012,3.4,34.9,APPROXIMATE,0,1,5.66666650772095,1594.5,1718,0,40,12,25,16360,49,5194,,,,,,0,0,0
Suriname,Para,5.4817318,-55.2259207,SUR,Latin America and Caribbean,0.024,0.023,6,38.4,APPROXIMATE,0,1,2,1704,145,5,40,19,25,15729,48,4900,,,,,,0,0,0
Suriname,Paramaribo,5.8520355,-55.2038278,SUR,Latin America and Caribbean,0.024,0.007,1.9,35.5,APPROXIMATE,0,1,1334.41662597656,1409.5,0,50,40,5,28,15605,35,4713,,,,,,0,0,0
Suriname,Saramacca,5.7240813,-55.6689636,SUR,Latin America and Caribbean,0.024,0.011,2.8,39.4,APPROXIMATE,0,1,3,1666.5,848,0,160,12,25,16147,45,5345,,,,,,0,0,0
Suriname,Sipaliwini,3.6567382,-56.2035387,SUR,Latin America and Caribbean,0.024,0.172,38.9,44.1,APPROXIMATE,0,1,0,1969,1821,0,40,583,23,14812,23,4448,,,,,,0,0,0
Suriname,Wanica,5.7323762,-55.2701235,SUR,Latin America and Caribbean,0.024,0.013,3.5,38.8,APPROXIMATE,0,1,169.976669311523,1647.5,47,7,40,12,27,15650,41,4758,,,,,,0,0,0
Swaziland,Hhohho,-26.1365662,31.3541631,SWZ,Sub-Saharan Africa,0.066,0.054,12.8,42,APPROXIMATE,0,1,69.5,860.5,450,0,50,627,26,9202,17,3775,,,,,,0,0,0
Swaziland,Lubombo,-26.1365662,31.3541631,SWZ,Sub-Saharan Africa,0.066,0.098,22.7,43.1,APPROXIMATE,0,1,69.5,860.5,450,0,50,627,26,9202,17,3775,,,,,,0,0,0
Swaziland,Manzini,-26.5081999,31.3713164,SWZ,Sub-Saharan Africa,0.066,0.041,10.2,39.9,APPROXIMATE,0,1,69.6666641235352,844.5,36,42,190,594,29,,,2673,,,,,,0,0,0
Swaziland,Shiselweni,-26.9827577,31.3541631,SWZ,Sub-Saharan Africa,0.066,0.101,24.7,41,APPROXIMATE,0,1,50.5,886.5,256,1,60,943,24,8960,17,4101,,,,,,0,0,0
Syrian Arab Republic,As-swidaa,32.7128968,36.5662858,SYR,Arab States,0.016,0.002,0.6,35.1,APPROXIMATE,0,1,9.83333301544189,211,2,55,110,1026,30,,,1120,6.3,7.85,58.6916666666667,35.25,6.05833333333333,0,0,0
Syrian Arab Republic,Damascus,33.5138073,36.2765279,SYR,Arab States,0.016,0.003,0.8,34.1,APPROXIMATE,0,1,71.6666641235352,152,3,63,190,701,27,,,1139,9.25,8.14166666666667,37.35,42.0416666666667,20.6916666666667,0,0,0
Syrian Arab Republic,Daraa,32.626434,36.1033061,SYR,Arab States,0.016,0.011,3,35.7,APPROXIMATE,0,1,204.33332824707,168.5,0,58,200,519,29,,,1150,3.12,8.36,57.5,39.06,3.44,0,0,0
Syrian Arab Republic,Dir Ezor,35.3296518,40.1350341,SYR,Arab States,0.016,0.047,12,39.2,APPROXIMATE,0,1,27.5,148,2,57,200,219,30,,,793,2.59604166666667,8.01395833333333,18.68125,40.5166666666667,40.8020833333333,0,0,0
Syrian Arab Republic,Edlb,,,SYR,Arab States,0.016,0.019,5.3,35.9,,0,0,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,Halab,36.2021047,37.1342603,SYR,Arab States,0.016,0.026,7.1,37.1,APPROXIMATE,0,1,82.6666641235352,263.5,5,63,150,385,26,,,898,,,,,,0,0,0
Syrian Arab Republic,Hama,35.1408881,36.7551993,SYR,Arab States,0.016,0.01,2.9,34.8,APPROXIMATE,0,1,369.666656494141,260.5,0,62,150,279,27,,,1319,5.55,8.06666666666667,59.6666666666667,25.8333333333333,14.5,0,0,0
Syrian Arab Republic,Hasaka,36.507867,40.7462671,SYR,Arab States,0.016,0.028,7.2,38.6,APPROXIMATE,0,1,169.83332824707,237,2,61,200,303,30,,,978,2.7125,7.97083333333333,15.25,38.3333333333333,46.4166666666667,0,0,0
Syrian Arab Republic,Hums,34.2567123,38.3165725,SYR,Arab States,0.016,0.007,2.1,34.5,APPROXIMATE,0,1,13.5,99.5,260,0,200,464,31,,,849,,,,,,0,0,0
Syrian Arab Republic,Latequia,35.5407103,35.7952667,SYR,Arab States,0.016,0.004,1.1,38.3,APPROXIMATE,0,1,473.833343505859,580,39,62,30,45,24,,,1562,,,,,,0,0,0
Syrian Arab Republic,Qonitara,,,SYR,Arab States,0.016,0.011,2.9,37.1,,0,0,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,Raqa,35.9594106,38.9981052,SYR,Arab States,0.016,0.028,7.4,37.6,APPROXIMATE,0,1,78.1666641235352,145.5,4,62,200,253,27,,,956,,,,,,0,0,0
Syrian Arab Republic,Rural Damascus,33.5167289,36.954107,SYR,Arab States,0.016,0.009,2.2,40.2,APPROXIMATE,0,1,71.6666641235352,83,173,0,200,801,31,,,793,,,,,,0,0,0
Syrian Arab Republic,Tortous,,,SYR,Arab States,0.016,0,0.1,33.3,,0,0,,,,,,,,,,,,,,,,,,
Tajikistan,Districts of Republican Subordination,39.0857902,70.2408325,TJK,Europe and Central Asia,0.054,0.045,11.4,39.2,APPROXIMATE,0,1,18,634,390,0,140,1959,13,3739,4,1587,,,,,,3,13,0
Tajikistan,Dushanbe,38.5597722,68.7870384,TJK,Europe and Central Asia,0.054,0.021,6.1,34.5,APPROXIMATE,0,1,2057.0400390625,516.5,17,58,11,817,26,,,1678,,,,,,2,6,0
Tajikistan,Gorno-Badakhshan Autonomous Oblast,38.5597722,68.7870384,TJK,Europe and Central Asia,0.054,0.048,12.1,40,APPROXIMATE,0,1,2057.0400390625,516.5,17,58,11,817,26,,,1678,,,,,,2,6,0
Tajikistan,Khatlon,37.9113562,69.097023,TJK,Europe and Central Asia,0.054,0.086,20.5,41.7,APPROXIMATE,0,1,209.838333129883,401.5,329,0,11,725,31,1869,4,1990,,,,,,0,0,0
Tajikistan,Sughd,39.5155326,69.097023,TJK,Europe and Central Asia,0.054,0.033,8.1,41.2,APPROXIMATE,0,1,60.8333320617676,682,360,0,14,2992,8,3618,2,1086,,,,,,0,0,0
"Tanzania, United Republic of",Central,0.3215308,32.5862002,TZA,Sub-Saharan Africa,0.284,0.332,66.1,50.2,ROOFTOP,0,1,13434.408203125,1284,1,62,190,1182,32,,,3056,,,,,,3,95,95
"Tanzania, United Republic of",Eastern,-6.369028,34.888822,TZA,Sub-Saharan Africa,0.284,0.145,31.7,45.6,APPROXIMATE,0,1,7.16666650772095,526.5,131,0,30,1167,29,7210,12,3048,,,,,,0,0,0
"Tanzania, United Republic of",Lake,-8,35,TZA,Sub-Saharan Africa,0.284,0.346,66.7,51.9,APPROXIMATE,0,1,28.7566680908203,649,1044,0,120,1147,30,7726,13,3170,,,,,,0,0,0
"Tanzania, United Republic of",Northern,40.7566997,-73.9664629,TZA,Sub-Saharan Africa,0.284,0.2,41.6,48,ROOFTOP,0,1,20817.619140625,849,,63,190,16,19,4563,2,540,20.6561111111111,5.89348072562358,8.24107936507937,28.3371598639456,63.4217607709751,0,0,0
"Tanzania, United Republic of",South West Highlands,,,TZA,Sub-Saharan Africa,0.284,0.312,64.2,48.6,,0,0,,,,,,,,,,,,,,,,,,
"Tanzania, United Republic of",Southern,-34.9478961,138.5812844,TZA,Sub-Saharan Africa,0.284,0.296,61.8,47.9,ROOFTOP,0,1,1637.45666503906,378,3,63,190,33,26,,,1467,,,,,,0,0,0
"Tanzania, United Republic of",Southern Highlands,-9.1667,34.5167,TZA,Sub-Saharan Africa,0.284,0.226,50.3,44.9,APPROXIMATE,0,1,41.1666679382324,905.5,104,0,130,1818,25,7365,11,2952,,,,,,0,0,0
"Tanzania, United Republic of",Western,28.5954114,77.181578,TZA,Sub-Saharan Africa,0.284,0.397,72.1,55.1,GEOMETRIC_CENTER,0,1,5093.95849609375,544.5,9,63,190,234,28,,,2403,1.62,8.14,8.47,30.94,60.59,0,0,0
"Tanzania, United Republic of",Zanzibar,-6.165917,39.202641,TZA,Sub-Saharan Africa,0.284,0.143,30.5,46.9,APPROXIMATE,0,1,1655.5,948,7,45,190,9,29,,,1305,6.22222222222222,5.63138888888889,22.6666666666667,13.6666666666667,63.6666666666667,0,0,0
Timor-Leste,Aileu,-8.7224084,125.5712576,TLS,East Asia and the Pacific,0.36,0.379,73,51.9,APPROXIMATE,0,1,51.7033348083496,1496.5,576,3,20,936,27,8724,9,3817,,,,,,0,0,0
Timor-Leste,Ainaro,-9.0113171,125.5220012,TLS,East Asia and the Pacific,0.36,0.444,79.7,55.7,APPROXIMATE,0,1,39.7966690063477,1618,568,0,20,787,25,15853,46,5147,,,,,,0,0,0
Timor-Leste,Baucau,-8.4731006,126.4553727,TLS,East Asia and the Pacific,0.36,0.357,71.3,50,APPROXIMATE,0,1,35,944,751,8,14,439,32,9959,13,3501,,,,,,0,0,0
Timor-Leste,Bobonaro,-8.9655406,125.2587964,TLS,East Asia and the Pacific,0.36,0.406,75.9,53.5,APPROXIMATE,0,1,43.6650009155273,1460.5,704,0,20,1157,24,13211,16,4327,,,,,,0,0,0
Timor-Leste,Cova Lima,-9.2650375,125.2587964,TLS,East Asia and the Pacific,0.36,0.31,62.1,49.9,APPROXIMATE,0,1,65.3333358764649,1177,781,0,14,234,26,15828,48,5442,,,,,,0,0,0
Timor-Leste,Dili,-8.5568557,125.5603143,TLS,East Asia and the Pacific,0.36,0.127,28.6,44.3,APPROXIMATE,0,1,66.3166656494141,795.5,588,40,190,4,30,7323,8,2443,,,,,,0,0,0
Timor-Leste,Ermera,-8.8068883,125.3466253,TLS,East Asia and the Pacific,0.36,0.497,87,57.2,APPROXIMATE,0,1,42.8333320617676,1314,618,0,40,1180,23,16245,40,5138,,,,,,0,0,0
Timor-Leste,Lautem,-8.5531846,126.9970831,TLS,East Asia and the Pacific,0.36,0.373,73.1,51,APPROXIMATE,0,1,35,1214.5,857,0,20,434,28,8177,8,4044,,,,,,0,0,0
Timor-Leste,Liquica,-8.5891214,125.3411388,TLS,East Asia and the Pacific,0.36,0.387,70,55.3,APPROXIMATE,0,1,36.8050003051758,540,542,4,130,23,28,9849,11,3134,,,,,,0,0,0
Timor-Leste,Manatuto,-8.5155608,126.0159255,TLS,East Asia and the Pacific,0.36,0.295,60.6,48.7,APPROXIMATE,0,1,183.341674804688,647,640,4,14,15,30,,,2976,,,,,,0,0,0
Timor-Leste,Manufahi,-9.0145495,125.8279959,TLS,East Asia and the Pacific,0.36,0.353,68.4,51.6,APPROXIMATE,0,1,26.5349998474121,1344,672,0,20,197,29,13986,36,4027,,,,,,0,0,0
Timor-Leste,Oecussi,-9.2970576,124.2866091,TLS,East Asia and the Pacific,0.36,0.508,86.2,58.9,APPROXIMATE,0,1,47.1666679382324,915,375,0,14,422,30,11523,15,3966,,,,,,0,0,0
Timor-Leste,Viqueque,-8.8597918,126.3633516,TLS,East Asia and the Pacific,0.36,0.41,79,51.9,APPROXIMATE,0,1,40.4166679382324,1284,752,3,20,60,28,9681,12,3913,,,,,,0,0,0
Togo,Commune de Lome,6.1724969,1.2313618,TGO,Sub-Saharan Africa,0.252,0.067,16.4,40.8,APPROXIMATE,0,1,3108.07666015625,843.5,23,55,190,23,32,,,2143,,,,,,0,0,0
Togo,Region Centrale,8.6586029,1.0586135,TGO,Sub-Saharan Africa,0.252,0.236,52.5,44.9,APPROXIMATE,0,1,43,1287,105,0,60,364,31,8825,9,3275,,,,,,0,0,0
Togo,Region Maritime,6.4913504,1.2891036,TGO,Sub-Saharan Africa,0.252,0.243,50.9,47.6,APPROXIMATE,0,1,103.543334960938,994.5,92,0,30,103,27,12398,26,4757,,,,,,0,0,0
Togo,Region de la Kara,9.7216393,1.0586135,TGO,Sub-Saharan Africa,0.252,0.324,63.3,51.3,APPROXIMATE,0,1,64.283332824707,1396,267,0,60,432,32,8163,9,2715,4.6,5.2,29,18,53,0,0,0
Togo,Region des Plateaux,6.4913504,1.2891036,TGO,Sub-Saharan Africa,0.252,0.325,62.7,51.8,APPROXIMATE,0,1,103.543334960938,994.5,92,0,30,103,27,12398,26,4757,,,,,,0,0,0
Togo,Region des Savanes,9.7216393,1.0586135,TGO,Sub-Saharan Africa,0.252,0.439,76.9,57.1,APPROXIMATE,0,1,64.283332824707,1396,267,0,60,432,32,8163,9,2715,4.6,5.2,29,18,53,0,0,0
Trinidad and Tobago,Eastern,11.2979348,-60.5588524,TTO,Latin America and Caribbean,0.02,0.026,7.2,35.9,APPROXIMATE,0,1,178.16667175293,1428,356,6,40,364,23,15273,30,5757,,,,,,0,0,0
Trinidad and Tobago,North Central,10.6467643,-61.4227551,TTO,Latin America and Caribbean,0.02,0.02,5.7,34.4,GEOMETRIC_CENTER,0,1,737.13330078125,1144,3,61,140,16,31,9975,8,4043,,,,,,0,0,0
Trinidad and Tobago,North West,10.691803,-61.222503,TTO,Latin America and Caribbean,0.02,0.023,6.4,35.2,APPROXIMATE,0,1,476.643341064453,1655.5,169,7,40,304,23,14640,30,5712,,,,,,0,0,0
Trinidad and Tobago,South West,10.691803,-61.222503,TTO,Latin America and Caribbean,0.02,0.016,4.3,36.2,APPROXIMATE,0,1,476.643341064453,1655.5,169,7,40,304,23,14640,30,5712,,,,,,0,0,0
